Key,ChineseContent,Category
Item_ProteinPowder_Desc,从鸭蛋中浓缩提取，是健身鸭们的好朋友。,Items
Perk_Main_34,完美操控,Perks
Perk_Main_35,敏锐感知2,Perks
Perk_Main_36,背包大师2,Perks
Perk_Main_37,快速装填2,Perks
Perk_Main_38,全面防护2,Perks
Perk_Main_39,枪械大师,Perks
Perk_Main_40,潜能激发,Perks
Perk_Main_41,背包仙人,Perks
Item_Formula_ProteinPowder,配方：蛋白粉,Items
Item_Formula_ProteinPowder_Desc,在工作台制作蛋白粉的配方。,Items
Item_ArmorLV6,六级防弹衣,Items
Item_ArmorLV6_Desc,能提供无与伦比的防护力，但十分沉重。,Items
Stat_MeleeCritDamageGain,近战暴击伤害,Properties
Stat_MeleeCritRateGain,近战暴击率,Properties
Item_Key_Card_Black,J-Lab门禁卡（黑）,Items
Item_Key_Card_Black_Desc,可以进入J-Lab中的特殊区域。,Items
Item_Key_Card_Purple_Desc,可以进入J-Lab中的特殊区域。,Items
Item_Key_Card_Purple,J-Lab门禁卡（紫）,Items
Item_Apple,苹果,Items
Item_Apple_Desc,一天一苹果。,Items
RuleEntry_DamageFactor_ToPlayer,对玩家伤害,Default
RuleEntry_DamageFactor_Enemy,敌人血量,Default
RuleEntry_RecoilMultiplier,后坐力系数,Default
Options_spawnDeadBody,生成遗失物,Options
Options_fogOfWar,战争迷雾,Options
RuleEntry_SaveDeadbodyCount,遗失物数量,Default
Cname_Vida,维达,Characters
AchievementNotAvaliable,此存档将无法解锁成就,UIText
Item_Vida,维达头盔,Items
Item_Vida_Desc,维达的头盔，里头有点闷，视野也不太好。,Items
Item_Helmat_Vida,维达头盔,Items
Item_Helmat_Vida_Desc,维达的头盔，里头有点闷，视野也不太好。,Items
Achievement_FirstBlood,第一滴血,Default
Achievement_FirstBlood_Desc,击败第一个敌人。,Default
AchievementNotAvaliable_CustomDifficulty,（曾经选择过自定义模式）,UIText
Perk_Physical_1,高抬腿跑,Perks
Perk_Physical_2,俯卧撑,Perks
Perk_Physical_4,跳绳,Perks
Perk_Physical_3,营养摄入,Perks
Perk_Physical_5,能量储备,Perks
Perk_Physical_6,自由深蹲,Perks
Perk_Physical_7,哑铃推肩,Perks
Perk_Physical_8,慢跑,Perks
Perk_Physical_9,传统硬拉,Perks
Perk_Physical_10,集中弯举,Perks
Perk_Physical_11,水分代谢,Perks
Perk_Physical_12,水分储备,Perks
Perk_Physical_13,战绳,Perks
Perk_Physical_14,蛙跳,Perks
Perk_Physical_15,哑铃划船,Perks
Perk_Physical_16,冥想,Perks
Perk_Physical_17,代谢调节,Perks
Perk_Physical_18,尊巴,Perks
Perk_Physical_19,农夫行走,Perks
Perk_Physical_20,双杠臂屈伸,Perks
Perk_Physical_21,负荷管理,Perks
Perk_Physical_22,电解平衡,Perks
Perk_Physical_23,健走,Perks
Perk_Physical_24,负重臀桥,Perks
Perk_Physical_25,引体向上,Perks
Perk_Physical_26,能量代谢,Perks
Perk_Physical_27,代谢适应,Perks
Perk_Physical_28,搏击操,Perks
Perk_Physical_29,波比跳,Perks
Perk_Physical_30,平板卧推,Perks
Perk_Physical_31,精致睡眠,Perks
Perk_Physical_32,热适应,Perks
Perk_Physical_33,综合有氧,Perks
Item_BlackDogTag,狗牌,Items
Item_BlackDogTag_Desc,雇佣兵身上带着的身份识别牌，但好像都是一样的。,Items
Tag_DogTag,狗牌,Tags
Item_Helmat_Roadblock,路障头盔,Items
Item_Helmat_Roadblock_Desc,不知道为什么，反正它就叫这个名字。,Items
Cname_Roadblock,路障,Characters
Item_EnemyGun_RoadBlock_Rifle,???,Items
Item_EnemyGun_RoadBlock_Rifle_Desc,???,Items
Tag_Healing,治疗,Tags
Level_StormZone,风暴区,Default
Level_StormZone_Desc,初始混乱之地。,Default
UI_Interact_EnterStormZone,进入-？？？,Interact
PerkTree_PerkTree_WorkBench,工作台,Perks
Perk_WorldBench_Formula_1,精加工,Perks
Perk_WorldBench_Formula_1_Desc,解锁一些物品的制作。,Perks
UI_Interact_WorkbenchUpgrade,升级,Interact
Perk_WorldBench_Repair_1,修理台,Perks
Perk_WorldBench_Repair_1_Desc,解锁武器与装备的修理功能。,Perks
Perk_WorldBench_Decompose_1,分解台,Perks
Perk_WorldBench_Decompose_1_Desc,解锁分解物品的功能。,Perks
Perk_WorldBench_Formula_2,精加工2,Perks
Perk_WorldBench_Formula_2_Desc,解锁更多物品的制造。,Perks
Item_EGun_StormBoss_1_BreakArmor,???,Items
Item_EGun_StormBoss_1_BreakArmor_Desc,???,Items
Cname_StormBoss1,噗咙噗咙,Characters
Garden_Plant,种植,Default
Garden_Harvest,收获,Default
Garden_Destroy,销毁,Default
Garden_Water,浇水,Default
Garden_TargetOccupied,位置被占用,Default
Garden_NeedsWater,需要浇水,UIText
Garden_Harvestable,可收获,UIText
Cname_StormBoss2,咕噜咕噜,Characters
Cname_StormBoss3,啪啦啪啦,Characters
Cname_StormBoss4,比利比利,Characters
Cname_StormBoss5,口口口口,Characters
Item_PST_StormBoss_Poison,咕噜枪,Items
Item_PST_StormBoss_Poison_Desc,伤害虽然不高，但非常容易让命中的目标中毒。,Items
Item_SHT_StormBoss_Elec,比利枪,Items
Item_MG_StormBoss_Fire,啪啦枪,Items
Item_SHT_StormBoss_Elec_Desc,带着强力的电流，发出哔哩哔哩的声音。,Items
Item_BR_Storm_Space,风暴枪,Items
Item_BR_Storm_Space_Desc,凝结了J-lab对于风暴的几乎所有研究。,Items
Item_MG_StormBoss_Fire_Desc,载弹量相当巨大，有极强的火力压制能力。,Items
Item_Bullet_PWL_L,大型能量弹,Items
Item_Bullet_PWL_L_Desc,为大型能量枪提供能量。,Items
Item_Helmat_SBossElec_ResSpace,比利头盔,Items
Item_Helmat_SBossFire_ResElec,啪啦头盔,Items
Item_Helmat_SBossPhysical_ResPoison,噗咙头盔,Items
Item_Helmat_SBossPoison_LowDurResFire,咕噜头盔,Items
Item_Helmat_SBossSpace,口口头盔,Items
Item_Armor_SBossElec_ResSpace,比利防弹衣,Items
Item_Armor_SBossFire_ResElec,啪啦防弹衣,Items
Item_Armor_SBossPhysical_ResPoison,噗咙防弹衣,Items
Item_Armor_SBossPoison_LowDurResFire,咕噜防弹衣,Items
Item_Armor_SBossSpace,口口防弹衣,Items
Buff_Space3,碎裂,Buffs
Tag_Seed,种子,Tags
Item_AppleSeed,测试种子,Items
Item_AppleSeed_Desc,能种出苹果、胡萝卜、土豆。,Items
Buff_Hurt,干枯,Buffs
Buff_Hurt_Desc,装备正在持续汲取你的力量,Buffs
Tag_Cartridge,游戏卡带,Tags
Tag_Monitor,显示器,Tags
Tag_GamingConsole,游戏主机,Tags
Buff_BleedResist,出血免疫,Buffs
Buff_BleedResist_Desc,不会陷入出血状态,Buffs
Buff_Space3_Desc,属性全方面下降,Buffs
Buff_PoisonResist,免疫中毒,Buffs
Buff_PoisonResist_Desc,不会陷入中毒状态,Buffs
Buff_ElecResist,免疫感电,Buffs
Buff_ElecResist_Desc,不会陷入感电状态,Buffs
Buff_BurnResist,免疫点燃,Buffs
Buff_BurnResist_Desc,不会陷入点燃状态,Buffs
Buff_SpaceResist,免疫碎裂,Buffs
Buff_SpaceResist_Desc,不会陷入碎裂状态,Buffs
Item_ArmorLV5StormProtection,空间防护服终极版,Items
Item_ArmorLV5StormProtection_Desc,J-lab空间防护服反复迭代后的最终产品。在保证原有抵抗风暴的性能同时，大幅提高了其防护性能与空间伤害的防护能力且每1秒会清除身上一层碎裂。,Items
Item_HelmatLV5StormProtection_Desc,J-lab空间防护头盔反复迭代后的最终产品。在保证原有抵抗风暴的性能同时，大幅提高了其防护性能与空间伤害的防护能力。,Items
Item_HelmatLV5StormProtection,空间防护头盔最终版,Items
Item_AcceleratorCard,加速卡,Items
Item_AcceleratorCard_Desc,可以让未来主机渲染3D画面。,Items
Item_Cartridge_BubblePop,碳酸危鸭,Items
Item_Cartridge_BubblePop_Desc,游戏卡带：碳酸危鸭，游戏名字的灵感来源于J-lab的那些实验体。,Items
Item_Cartridge_GoldMiner,鸭鸭矿工,Items
Item_Cartridge_GoldMiner_Desc,游戏卡带：鸭鸭矿工，这下挖矿不需要显卡了。,Items
Item_Cartridge_Snake,蛇形武装,Items
Item_Cartridge_Snake_Desc,游戏卡带：蛇形武装，听说这游戏在蒸发平台上有97%的好评！但总感觉这个“形”有点不太对劲。,Items
Item_MonochromeMonitor,黑白显示器,Items
Item_MonochromeMonitor_Desc,只能显示黑白内容的显示器。,Items
Item_ColorMonitor,彩色显示器,Items
Item_ColorMonitor_Desc,可以显示彩色内容的显示器。,Items
Item_FutureConsole,未来主机,Items
Item_FutureConsole_Desc,未来主机Future Console，好像只能渲染2D游戏。,Items
MiniGame_Play,打游戏,Interact
Item_EGun_Magic_Ring,???,Items
Item_EGun_Magic_Ring_Desc,???,Items
Item_EGun_Magic_Ring_Mushroom,???,Items
Item_EGun_Magic_Ring_Mushroom_Desc,???,Items
Buff_PoisonLow,弱毒,Buffs
Buff_PoisonLow_Desc,持续受到伤害，毒性较低,Buffs
AI_Talk_FoundItem,?,Default
AI_Talk_Danger,危险！,Default
Item_Stone,小石头,Items
Item_Stone_Desc,可以发出声响，吸引敌人。,Items
Item_ToxGrenade,毒雾弹,Items
Item_ToxGrenade_Desc,可以放出毒烟，在烟雾中会中毒，受到持续伤害。,Items
Item_Helmat_Soda_Bucket,罐子头盔,Items
Item_Helmat_Soda_Bucket_Desc,非常硬的头盔，但是戴上就看不见了，也挡不了几颗子弹。,Items
Cname_Boss_Fly,蝇蝇队长,Characters
Item_Shit,粑粑,Items
Item_FireGrenade,燃烧弹,Items
Item_ElecGrenade,电击手雷,Items
Item_Poop_ShitGun_Poison,噗噗枪,Items
Item_Bullet_Poop_Normal,粑粑弹,Items
Item_Backpack_Fly_Wing,蝇蝇翅膀,Items
Poop,屎弹,Properties
Item_Poop_ShotShitGun_Poison,噗噗喷,Items
Buff_Nauseous,恶心,Buffs
Buff_Nauseous_Desc,犯恶心，持续流失水分和能量,Buffs
Item_FaceMask_Fly_Eye,蝇蝇眼镜,Items
Item_FaceMask_Fly_Eye_Desc,蝇蝇队戴着的眼镜，特殊的构造可以让他们更轻易地发现他们的食物。,Items
Item_Backpack_Fly_Wing_Desc,蝇蝇队所用的背包，重量相当轻，还能大幅提高负重能力，就是空间相当小。,Items
Cname_Boss_Fly_Child,蝇蝇队员,Characters
Item_Poop_ShitGun_Poison_Desc,蝇蝇队员携带的枪，使用的子弹有些特殊。,Items
Item_Poop_ShotShitGun_Poison_Desc,蝇蝇队长携带的枪，使用的子弹有些特殊。,Items
Buff_NauseousResist,免疫恶心,Buffs
Buff_NauseousResist_Desc,不会犯恶心了,Buffs
Cname_Boss_Arcade,暴走街机,Characters
MiniGame_GoldMiner_Refresh,刷新,UIText
GoldMiner_GMA_001,闪亮徽章,Default
GoldMiner_GMA_001_Desc,体力消耗加倍，获得分数加倍,Default
GoldMiner_GMA_002,松紧绳,Default
GoldMiner_GMA_002_Desc,每第二个物品，拉取体力消耗降低50%,Default
GoldMiner_GMA_003,购物篮,Default
GoldMiner_GMA_003_Desc,连续抓起石头时，倍率提高0.1，可叠加,Default
GoldMiner_GMA_004,大炮,Default
GoldMiner_GMA_004_Desc,每抓起一个大石头，倍率+0.3,Default
GoldMiner_GMA_005,品味墨镜,Default
GoldMiner_GMA_005_Desc,下3个抓起的小石块，价值+500,Default
GoldMiner_GMA_006_Desc,小石块同时也视为金块（价值不变）,Default
GoldMiner_GMA_006,金色喷漆,Default
GoldMiner_GMA_007_Desc,结算时，若抓起过3种不同大小的金块，该局倍率+0.5,Default
GoldMiner_GMA_007,竖琴,Default
GoldMiner_GMA_008_Desc,结算时，若抓起了场内所有物品，魅力+0.5,Default
GoldMiner_GMA_009_Desc,抓起石头时，下一个抓起的金块价值*2,Default
GoldMiner_GMA_010_Desc,结算时，若价值<1000，则按1000计算,Default
GoldMiner_GMA_011_Desc,该局失败时，不失败，改为消耗该物品,Default
GoldMiner_GMA_012_Desc,接触地雷不会爆炸且可以抓起地雷,Default
GoldMiner_GMA_014_Desc,抓起猪时可以恢复100点体力,Default
GoldMiner_GMA_015_Desc,猪的价值提高20,Default
GoldMiner_GMA_016_Desc,石头的价值提高100%,Default
GoldMiner_GMA_017_Desc,金块的价值提高20%,Default
GoldMiner_GMA_018_Desc,开局抓取的5个物品，价格都为200,Default
GoldMiner_GMA_019_Desc,3个炸弹,Default
GoldMiner_GMA_020_Desc,3个力量药剂（力量+100，下次抓取开始时清除该buff）,Default
GoldMiner_GMA_021_Desc,3个鹰眼药剂（爪子摇晃速度-50%，下次抓取开始时清除该buff）,Default
GoldMiner_GMA_022_Desc,物品价值提升10%,Default
GoldMiner_GMA_023_Desc,力量+10,Default
GoldMiner_GMA_024_Desc,体力上限+150,Default
GoldMiner_GMA_026_Desc,商店第一次刷新免费,Default
GoldMiner_GMA_027_Desc,商店刷新次数+1,Default
GoldMiner_GMA_028_Desc,下一件购买的商品不消耗金币,Default
GoldMiner_GMA_029_Desc,商店里的物品+1,Default
GoldMiner_GMA_030_Desc,可能额外刷新石头,Default
GoldMiner_GMA_032_Desc,可能额外刷新钻石,Default
GoldMiner_GMA_008,大箱子,Default
GoldMiner_GMA_009,黄金表,Default
GoldMiner_GMA_010,保险,Default
GoldMiner_GMA_011,空壳公司,Default
GoldMiner_GMA_014,烧烤架,Default
GoldMiner_GMA_015,洗澡刷,Default
GoldMiner_GMA_016,雕刻工具,Default
GoldMiner_GMA_017,金匠工具,Default
GoldMiner_GMA_012,拆弹套装,Default
GoldMiner_GMA_018,雇佣合同,Default
GoldMiner_GMA_019,炸弹,Default
GoldMiner_GMA_020,力量药剂,Default
GoldMiner_GMA_021,鹰眼药剂,Default
GoldMiner_GMA_022,香水,Default
GoldMiner_GMA_023,蛋白棒,Default
GoldMiner_GMA_024,汉堡,Default
GoldMiner_GMA_025_Desc,空勾速度加快100%,Default
GoldMiner_GMA_025,橡果,Default
GoldMiner_GMA_026,会员卡,Default
GoldMiner_GMA_027,供货渠道,Default
GoldMiner_GMA_028,兑换券,Default
GoldMiner_GMA_029,赞助商,Default
GoldMiner_GMA_030,幸运岩石,Default
GoldMiner_GMA_031_Desc,可能额外刷新金块,Default
GoldMiner_GMA_031,幸运金币,Default
GoldMiner_GMA_032,幸运钻戒,Default
Item_Totem_GunDistance,图腾:狙击 Ⅰ,Items
Item_Totem_Speed_3,图腾:轻盈Ⅲ,Items
Item_Totem_Speed_3_Desc,大幅提高移动速度，但会持续损失生命。,Items
Item_Totem_Armor_3,图腾:甲胄 Ⅲ,Items
Item_Totem_Attack_3,图腾:攻击 Ⅲ,Items
Item_Totem_Efficiency,图腾:效率 Ⅰ,Items
Item_Totem_Efficiency_2,图腾:效率 Ⅱ,Items
Item_Totem_Efficiency_3,图腾:效率 Ⅲ,Items
Item_Totem_ElecResist_3,图腾:抗电 Ⅲ,Items
Item_Totem_Marathon_2,图腾：马拉松 Ⅱ,Items
Item_Totem_Marathon_3,图腾：马拉松 Ⅲ,Items
Item_Totem_FireResist,图腾:抗火 Ⅰ,Items
Item_Totem_FireResist_2,图腾:抗火 Ⅱ,Items
Item_Totem_FireResist_3,图腾:抗火 Ⅲ,Items
Item_Totem_GunControl,图腾:控枪 Ⅰ,Items
Item_Totem_GunControl_2,图腾:控枪 Ⅱ,Items
Item_Totem_GunControl_3,图腾:控枪 Ⅲ,Items
Item_Totem_GunCritDamage,图腾:爆头 Ⅰ,Items
Item_Totem_GunCritDamage_2,图腾:爆头 Ⅱ,Items
Item_Totem_GunCritDamage_3,图腾:爆头 Ⅲ,Items
Item_Totem_GunDamage,图腾:进击 Ⅰ,Items
Item_Totem_GunDamage_2,图腾:进击 Ⅱ,Items
Item_Totem_GunDamage_3,图腾:进击 Ⅲ,Items
Item_Totem_GunDistance_2,图腾:狙击 Ⅱ,Items
Item_Totem_GunDistance_3,图腾:狙击 Ⅲ,Items
Item_Totem_Healing,图腾:恢复 Ⅰ,Items
Item_Totem_Healing_2,图腾:恢复 Ⅱ,Items
Item_Totem_Healing_3,图腾:恢复 Ⅲ,Items
Item_Totem_MaxHealth,图腾:生命 Ⅰ,Items
Item_Totem_MaxHealth_2,图腾:生命 Ⅱ,Items
Item_Totem_MaxHealth_3,图腾:生命 Ⅲ,Items
Item_Totem_MeleeAttack_3,图腾:战士 Ⅲ,Items
Item_Totem_MeleeCritRate,图腾:狂战 Ⅰ,Items
Item_Totem_MeleeCritRate_2,图腾:狂战 Ⅱ,Items
Item_Totem_MeleeCritRate_3,图腾:狂战 Ⅲ,Items
Item_Totem_Ninja_3,图腾:忍者 Ⅲ,Items
Item_Totem_PhysicResist,图腾:抗物 Ⅰ,Items
Item_Totem_PhysicResist_2,图腾:抗物 Ⅱ,Items
Item_Totem_PhysicResist_3,图腾:抗物 Ⅲ,Items
Item_Totem_Strong_2,图腾:健壮 Ⅱ,Items
Item_Totem_Strong_3,图腾:健壮 Ⅲ,Items
Item_Totem_PoisonResist,图腾:抗毒 Ⅰ,Items
Item_Totem_PoisonResist_2,图腾:抗毒 Ⅱ,Items
Item_Totem_PoisonResist_3,图腾:抗毒 Ⅲ,Items
Item_Totem_SenseRange,图腾:感知 Ⅰ,Items
Item_Totem_SenseRange_2,图腾:感知 Ⅱ,Items
Item_Totem_SenseRange_3,图腾:感知 Ⅲ,Items
Item_Totem_SpaceResist,图腾:抗空间 Ⅰ,Items
Item_Totem_SpaceResist_2,图腾:抗空间 Ⅱ,Items
Item_Totem_SpaceResist_3,图腾:抗空间 Ⅲ,Items
Item_Totem_Speed_2,图腾:轻盈 Ⅱ,Items
Item_Totem_Armor_3_Desc,极大提高防护属性，但受到的属性伤害也会提高。,Items
Item_Totem_Attack_3_Desc,造成的基础伤害大幅提高，但对枪械的后坐力控制下降。,Items
Item_Totem_Efficiency_Desc,食物的效果提高。,Items
Item_Totem_Efficiency_2_Desc,医疗物品的效率提高。,Items
Item_Totem_Efficiency_3_Desc,食物和医疗物品的效果提高。,Items
Item_Totem_ElecResist_3_Desc,免疫触电并略微降低受到的电属性伤害。,Items
Item_Totem_Marathon_2_Desc,减少耐力消耗。,Items
Item_Totem_Marathon_3_Desc,大幅减少耐力消耗。,Items
Item_Totem_FireResist_Desc,降低受到的火属性伤害。,Items
Item_Totem_FireResist_2_Desc,免疫点燃。,Items
Item_Totem_Healing_Desc,若10秒内未受到伤害，缓慢小幅回复生命值。,Items
Item_Totem_Healing_2_Desc,若10秒内未受到伤害，缓慢中幅回复生命值。,Items
Item_Totem_Healing_3_Desc,若10秒内未受到伤害，缓慢大幅回复生命值，但水分和能量的消耗速度会提高。,Items
Item_Totem_MaxHealth_Desc,小幅提高最大生命值。,Items
Item_Totem_MaxHealth_2_Desc,中幅提高最大生命值。,Items
Item_Totem_MeleeAttack_3_Desc,大幅增加近战输出，但近战的暴击伤害会降低。,Items
Item_Totem_MeleeCritRate_Desc,近战暴击概率提高。,Items
Item_Totem_MeleeCritRate_2_Desc,近战暴击概率大幅提高。,Items
Item_Totem_MeleeCritRate_3_Desc,近战暴击概率极大幅提高，但近战伤害倍率降低。,Items
